,Race ID,Lap,Position,Lap Time,Lap Time (ms),Driver ID,Driver Code,Circuit ID,Race Name
784,1059,31,2,1:38.503,98503,1.0,HAM,34,French Grand Prix
785,1059,32,1,1:38.392,98392,1.0,HAM,34,French Grand Prix
786,1059,33,1,1:38.429,98429,1.0,HAM,34,French Grand Prix
787,1059,34,1,1:38.666,98666,1.0,HAM,34,French Grand Prix
788,1059,35,1,1:38.411,98411,1.0,HAM,34,French Grand Prix
789,1059,36,1,1:38.565,98565,1.0,HAM,34,French Grand Prix
790,1059,37,1,1:39.137,99137,1.0,HAM,34,French Grand Prix
791,1059,38,1,1:37.650,97650,1.0,HAM,34,French Grand Prix
792,1059,39,1,1:37.458,97458,1.0,HAM,34,French Grand Prix
793,1059,40,1,1:38.182,98182,1.0,HAM,34,French Grand Prix
794,1059,41,1,1:37.685,97685,1.0,HAM,34,French Grand Prix
795,1059,42,1,1:37.818,97818,1.0,HAM,34,French Grand Prix
796,1059,43,1,1:37.640,97640,1.0,HAM,34,French Grand Prix
797,1059,44,1,1:37.410,97410,1.0,HAM,34,French Grand Prix
798,1059,45,1,1:37.542,97542,1.0,HAM,34,French Grand Prix
799,1059,46,1,1:37.545,97545,1.0,HAM,34,French Grand Prix
800,1059,47,1,1:38.431,98431,1.0,HAM,34,French Grand Prix
801,1059,48,1,1:38.089,98089,1.0,HAM,34,French Grand Prix
802,1059,49,1,1:38.189,98189,1.0,HAM,34,French Grand Prix
803,1059,50,1,1:37.946,97946,1.0,HAM,34,French Grand Prix
804,1059,51,1,1:38.242,98242,1.0,HAM,34,French Grand Prix
805,1059,52,2,1:38.735,98735,1.0,HAM,34,French Grand Prix
806,1059,53,2,1:39.041,99041,1.0,HAM,34,French Grand Prix
807,1059,1,2,1:46.339,106339,830.0,VER,34,French Grand Prix
808,1059,2,2,1:39.613,99613,830.0,VER,34,French Grand Prix
809,1059,3,2,1:39.571,99571,830.0,VER,34,French Grand Prix
810,1059,4,2,1:40.024,100024,830.0,VER,34,French Grand Prix
811,1059,5,2,1:39.408,99408,830.0,VER,34,French Grand Prix
812,1059,6,2,1:38.727,98727,830.0,VER,34,French Grand Prix
813,1059,7,2,1:39.430,99430,830.0,VER,34,French Grand Prix
814,1059,8,2,1:39.059,99059,830.0,VER,34,French Grand Prix
815,1059,9,2,1:39.122,99122,830.0,VER,34,French Grand Prix
816,1059,10,2,1:38.950,98950,830.0,VER,34,French Grand Prix
817,1059,11,2,1:39.214,99214,830.0,VER,34,French Grand Prix
818,1059,12,2,1:39.307,99307,830.0,VER,34,French Grand Prix
819,1059,13,2,1:39.214,99214,830.0,VER,34,French Grand Prix
820,1059,14,2,1:39.015,99015,830.0,VER,34,French Grand Prix
821,1059,15,2,1:40.297,100297,830.0,VER,34,French Grand Prix
822,1059,16,2,1:39.199,99199,830.0,VER,34,French Grand Prix
823,1059,17,2,1:39.246,99246,830.0,VER,34,French Grand Prix
824,1059,18,3,1:58.099,118099,830.0,VER,34,French Grand Prix
825,1059,19,3,1:39.966,99966,830.0,VER,34,French Grand Prix
826,1059,20,2,1:37.776,97776,830.0,VER,34,French Grand Prix
827,1059,21,2,1:37.516,97516,830.0,VER,34,French Grand Prix
828,1059,22,2,1:37.052,97052,830.0,VER,34,French Grand Prix
829,1059,23,2,1:38.086,98086,830.0,VER,34,French Grand Prix
830,1059,24,1,1:37.915,97915,830.0,VER,34,French Grand Prix
831,1059,25,1,1:37.706,97706,830.0,VER,34,French Grand Prix
832,1059,26,1,1:38.278,98278,830.0,VER,34,French Grand Prix
833,1059,27,1,1:37.727,97727,830.0,VER,34,French Grand Prix
834,1059,28,1,1:37.657,97657,830.0,VER,34,French Grand Prix
835,1059,29,1,1:38.040,98040,830.0,VER,34,French Grand Prix
836,1059,30,1,1:37.833,97833,830.0,VER,34,French Grand Prix
837,1059,31,1,1:37.844,97844,830.0,VER,34,French Grand Prix
838,1059,32,4,1:56.764,116764,830.0,VER,34,French Grand Prix
839,1059,33,4,1:40.458,100458,830.0,VER,34,French Grand Prix
840,1059,34,4,1:36.743,96743,830.0,VER,34,French Grand Prix
841,1059,35,3,1:36.404,96404,830.0,VER,34,French Grand Prix
842,1059,36,3,1:36.579,96579,830.0,VER,34,French Grand Prix
843,1059,37,3,1:36.582,96582,830.0,VER,34,French Grand Prix
844,1059,38,3,1:36.863,96863,830.0,VER,34,French Grand Prix
845,1059,39,3,1:36.973,96973,830.0,VER,34,French Grand Prix
846,1059,40,3,1:37.033,97033,830.0,VER,34,French Grand Prix
847,1059,41,3,1:37.081,97081,830.0,VER,34,French Grand Prix
848,1059,42,3,1:36.849,96849,830.0,VER,34,French Grand Prix
849,1059,43,3,1:37.092,97092,830.0,VER,34,French Grand Prix
850,1059,44,2,1:37.450,97450,830.0,VER,34,French Grand Prix
851,1059,45,2,1:37.129,97129,830.0,VER,34,French Grand Prix
852,1059,46,2,1:37.558,97558,830.0,VER,34,French Grand Prix
853,1059,47,2,1:37.627,97627,830.0,VER,34,French Grand Prix
854,1059,48,2,1:37.459,97459,830.0,VER,34,French Grand Prix
855,1059,49,2,1:37.430,97430,830.0,VER,34,French Grand Prix
856,1059,50,2,1:36.968,96968,830.0,VER,34,French Grand Prix
857,1059,51,2,1:37.413,97413,830.0,VER,34,French Grand Prix
858,1059,52,1,1:36.942,96942,830.0,VER,34,French Grand Prix
859,1059,53,1,1:37.143,97143,830.0,VER,34,French Grand Prix
860,1058,1,2,1:13.718,73718,1.0,HAM,70,Styrian Grand Prix
861,1058,2,2,1:10.511,70511,1.0,HAM,70,Styrian Grand Prix
862,1058,3,2,1:10.045,70045,1.0,HAM,70,Styrian Grand Prix
863,1058,4,2,1:09.945,69945,1.0,HAM,70,Styrian Grand Prix
864,1058,5,2,1:09.865,69865,1.0,HAM,70,Styrian Grand Prix
865,1058,6,2,1:10.428,70428,1.0,HAM,70,Styrian Grand Prix
866,1058,7,2,1:09.846,69846,1.0,HAM,70,Styrian Grand Prix
867,1058,8,2,1:09.921,69921,1.0,HAM,70,Styrian Grand Prix
868,1058,9,2,1:09.923,69923,1.0,HAM,70,Styrian Grand Prix
869,1058,10,2,1:09.752,69752,1.0,HAM,70,Styrian Grand Prix
870,1058,11,2,1:10.079,70079,1.0,HAM,70,Styrian Grand Prix
871,1058,12,2,1:09.795,69795,1.0,HAM,70,Styrian Grand Prix
872,1058,13,2,1:09.695,69695,1.0,HAM,70,Styrian Grand Prix
873,1058,14,2,1:09.693,69693,1.0,HAM,70,Styrian Grand Prix
874,1058,15,2,1:10.079,70079,1.0,HAM,70,Styrian Grand Prix
875,1058,16,2,1:09.938,69938,1.0,HAM,70,Styrian Grand Prix
876,1058,17,2,1:09.892,69892,1.0,HAM,70,Styrian Grand Prix
877,1058,18,2,1:10.212,70212,1.0,HAM,70,Styrian Grand Prix
878,1058,19,2,1:10.267,70267,1.0,HAM,70,Styrian Grand Prix
879,1058,20,2,1:09.866,69866,1.0,HAM,70,Styrian Grand Prix
880,1058,21,2,1:09.613,69613,1.0,HAM,70,Styrian Grand Prix
881,1058,22,2,1:09.877,69877,1.0,HAM,70,Styrian Grand Prix
882,1058,23,2,1:09.767,69767,1.0,HAM,70,Styrian Grand Prix
883,1058,24,2,1:09.904,69904,1.0,HAM,70,Styrian Grand Prix
884,1058,25,2,1:10.594,70594,1.0,HAM,70,Styrian Grand Prix
885,1058,26,2,1:09.635,69635,1.0,HAM,70,Styrian Grand Prix
886,1058,27,2,1:10.234,70234,1.0,HAM,70,Styrian Grand Prix
887,1058,28,2,1:13.529,73529,1.0,HAM,70,Styrian Grand Prix
888,1058,29,2,1:25.983,85983,1.0,HAM,70,Styrian Grand Prix
889,1058,30,2,1:09.066,69066,1.0,HAM,70,Styrian Grand Prix
890,1058,31,2,1:09.145,69145,1.0,HAM,70,Styrian Grand Prix
891,1058,32,2,1:09.287,69287,1.0,HAM,70,Styrian Grand Prix
892,1058,33,2,1:08.362,68362,1.0,HAM,70,Styrian Grand Prix
893,1058,34,2,1:09.132,69132,1.0,HAM,70,Styrian Grand Prix
894,1058,35,2,1:08.710,68710,1.0,HAM,70,Styrian Grand Prix
895,1058,36,2,1:08.477,68477,1.0,HAM,70,Styrian Grand Prix
896,1058,37,2,1:08.517,68517,1.0,HAM,70,Styrian Grand Prix
897,1058,38,2,1:08.764,68764,1.0,HAM,70,Styrian Grand Prix
898,1058,39,2,1:08.922,68922,1.0,HAM,70,Styrian Grand Prix
899,1058,40,2,1:08.792,68792,1.0,HAM,70,Styrian Grand Prix
900,1058,41,2,1:08.553,68553,1.0,HAM,70,Styrian Grand Prix
901,1058,42,2,1:08.482,68482,1.0,HAM,70,Styrian Grand Prix
902,1058,43,2,1:08.880,68880,1.0,HAM,70,Styrian Grand Prix
903,1058,44,2,1:08.633,68633,1.0,HAM,70,Styrian Grand Prix
904,1058,45,2,1:09.365,69365,1.0,HAM,70,Styrian Grand Prix
905,1058,46,2,1:08.764,68764,1.0,HAM,70,Styrian Grand Prix
906,1058,47,2,1:08.837,68837,1.0,HAM,70,Styrian Grand Prix
907,1058,48,2,1:08.888,68888,1.0,HAM,70,Styrian Grand Prix
908,1058,49,2,1:08.934,68934,1.0,HAM,70,Styrian Grand Prix
909,1058,50,2,1:08.701,68701,1.0,HAM,70,Styrian Grand Prix
910,1058,51,2,1:09.481,69481,1.0,HAM,70,Styrian Grand Prix
911,1058,52,2,1:08.992,68992,1.0,HAM,70,Styrian Grand Prix
912,1058,53,2,1:09.263,69263,1.0,HAM,70,Styrian Grand Prix
913,1058,54,2,1:09.180,69180,1.0,HAM,70,Styrian Grand Prix
914,1058,55,2,1:09.023,69023,1.0,HAM,70,Styrian Grand Prix
915,1058,56,2,1:08.969,68969,1.0,HAM,70,Styrian Grand Prix
916,1058,57,2,1:09.001,69001,1.0,HAM,70,Styrian Grand Prix
917,1058,58,2,1:09.424,69424,1.0,HAM,70,Styrian Grand Prix
918,1058,59,2,1:09.208,69208,1.0,HAM,70,Styrian Grand Prix
919,1058,60,2,1:09.394,69394,1.0,HAM,70,Styrian Grand Prix
920,1058,61,2,1:09.300,69300,1.0,HAM,70,Styrian Grand Prix
921,1058,62,2,1:09.587,69587,1.0,HAM,70,Styrian Grand Prix
922,1058,63,2,1:09.412,69412,1.0,HAM,70,Styrian Grand Prix
923,1058,64,2,1:09.383,69383,1.0,HAM,70,Styrian Grand Prix
924,1058,65,2,1:10.602,70602,1.0,HAM,70,Styrian Grand Prix
925,1058,66,2,1:09.787,69787,1.0,HAM,70,Styrian Grand Prix
926,1058,67,2,1:09.765,69765,1.0,HAM,70,Styrian Grand Prix
927,1058,68,2,1:09.454,69454,1.0,HAM,70,Styrian Grand Prix
928,1058,69,2,1:13.177,73177,1.0,HAM,70,Styrian Grand Prix
929,1058,70,2,1:27.391,87391,1.0,HAM,70,Styrian Grand Prix
930,1058,71,2,1:07.058,67058,1.0,HAM,70,Styrian Grand Prix
931,1058,1,1,1:12.767,72767,830.0,VER,70,Styrian Grand Prix
932,1058,2,1,1:10.031,70031,830.0,VER,70,Styrian Grand Prix
933,1058,3,1,1:09.834,69834,830.0,VER,70,Styrian Grand Prix
934,1058,4,1,1:09.606,69606,830.0,VER,70,Styrian Grand Prix
935,1058,5,1,1:09.666,69666,830.0,VER,70,Styrian Grand Prix
936,1058,6,1,1:09.855,69855,830.0,VER,70,Styrian Grand Prix
937,1058,7,1,1:09.872,69872,830.0,VER,70,Styrian Grand Prix
938,1058,8,1,1:09.885,69885,830.0,VER,70,Styrian Grand Prix
939,1058,9,1,1:09.747,69747,830.0,VER,70,Styrian Grand Prix
940,1058,10,1,1:09.887,69887,830.0,VER,70,Styrian Grand Prix
941,1058,11,1,1:09.901,69901,830.0,VER,70,Styrian Grand Prix
942,1058,12,1,1:09.888,69888,830.0,VER,70,Styrian Grand Prix
943,1058,13,1,1:09.747,69747,830.0,VER,70,Styrian Grand Prix
944,1058,14,1,1:09.611,69611,830.0,VER,70,Styrian Grand Prix
945,1058,15,1,1:09.713,69713,830.0,VER,70,Styrian Grand Prix
946,1058,16,1,1:09.652,69652,830.0,VER,70,Styrian Grand Prix
947,1058,17,1,1:09.737,69737,830.0,VER,70,Styrian Grand Prix
948,1058,18,1,1:09.825,69825,830.0,VER,70,Styrian Grand Prix
949,1058,19,1,1:10.014,70014,830.0,VER,70,Styrian Grand Prix
950,1058,20,1,1:09.898,69898,830.0,VER,70,Styrian Grand Prix
951,1058,21,1,1:09.585,69585,830.0,VER,70,Styrian Grand Prix
952,1058,22,1,1:09.564,69564,830.0,VER,70,Styrian Grand Prix
953,1058,23,1,1:09.760,69760,830.0,VER,70,Styrian Grand Prix
954,1058,24,1,1:09.930,69930,830.0,VER,70,Styrian Grand Prix
955,1058,25,1,1:09.940,69940,830.0,VER,70,Styrian Grand Prix
956,1058,26,1,1:09.852,69852,830.0,VER,70,Styrian Grand Prix
957,1058,27,1,1:09.852,69852,830.0,VER,70,Styrian Grand Prix
958,1058,28,1,1:10.257,70257,830.0,VER,70,Styrian Grand Prix
959,1058,29,1,1:13.454,73454,830.0,VER,70,Styrian Grand Prix
960,1058,30,1,1:25.881,85881,830.0,VER,70,Styrian Grand Prix
961,1058,31,1,1:09.041,69041,830.0,VER,70,Styrian Grand Prix
962,1058,32,1,1:09.166,69166,830.0,VER,70,Styrian Grand Prix
963,1058,33,1,1:08.992,68992,830.0,VER,70,Styrian Grand Prix
964,1058,34,1,1:08.782,68782,830.0,VER,70,Styrian Grand Prix
965,1058,35,1,1:08.670,68670,830.0,VER,70,Styrian Grand Prix
966,1058,36,1,1:08.731,68731,830.0,VER,70,Styrian Grand Prix
967,1058,37,1,1:08.711,68711,830.0,VER,70,Styrian Grand Prix
968,1058,38,1,1:08.669,68669,830.0,VER,70,Styrian Grand Prix
969,1058,39,1,1:08.792,68792,830.0,VER,70,Styrian Grand Prix
970,1058,40,1,1:08.541,68541,830.0,VER,70,Styrian Grand Prix
971,1058,41,1,1:08.594,68594,830.0,VER,70,Styrian Grand Prix
972,1058,42,1,1:08.445,68445,830.0,VER,70,Styrian Grand Prix
973,1058,43,1,1:08.761,68761,830.0,VER,70,Styrian Grand Prix
974,1058,44,1,1:08.399,68399,830.0,VER,70,Styrian Grand Prix
975,1058,45,1,1:08.523,68523,830.0,VER,70,Styrian Grand Prix
976,1058,46,1,1:08.591,68591,830.0,VER,70,Styrian Grand Prix
977,1058,47,1,1:08.459,68459,830.0,VER,70,Styrian Grand Prix
978,1058,48,1,1:08.710,68710,830.0,VER,70,Styrian Grand Prix
979,1058,49,1,1:08.942,68942,830.0,VER,70,Styrian Grand Prix
980,1058,50,1,1:08.536,68536,830.0,VER,70,Styrian Grand Prix
981,1058,51,1,1:08.728,68728,830.0,VER,70,Styrian Grand Prix
982,1058,52,1,1:08.726,68726,830.0,VER,70,Styrian Grand Prix
983,1058,53,1,1:09.170,69170,830.0,VER,70,Styrian Grand Prix
984,1058,54,1,1:08.825,68825,830.0,VER,70,Styrian Grand Prix
985,1058,55,1,1:08.695,68695,830.0,VER,70,Styrian Grand Prix
986,1058,56,1,1:08.849,68849,830.0,VER,70,Styrian Grand Prix
987,1058,57,1,1:08.787,68787,830.0,VER,70,Styrian Grand Prix
988,1058,58,1,1:08.609,68609,830.0,VER,70,Styrian Grand Prix
989,1058,59,1,1:08.809,68809,830.0,VER,70,Styrian Grand Prix
990,1058,60,1,1:08.753,68753,830.0,VER,70,Styrian Grand Prix
991,1058,61,1,1:08.742,68742,830.0,VER,70,Styrian Grand Prix
992,1058,62,1,1:09.148,69148,830.0,VER,70,Styrian Grand Prix
993,1058,63,1,1:08.881,68881,830.0,VER,70,Styrian Grand Prix
994,1058,64,1,1:08.978,68978,830.0,VER,70,Styrian Grand Prix
995,1058,65,1,1:08.841,68841,830.0,VER,70,Styrian Grand Prix
996,1058,66,1,1:08.772,68772,830.0,VER,70,Styrian Grand Prix
997,1058,67,1,1:09.282,69282,830.0,VER,70,Styrian Grand Prix
998,1058,68,1,1:08.017,68017,830.0,VER,70,Styrian Grand Prix
999,1058,69,1,1:09.167,69167,830.0,VER,70,Styrian Grand Prix
1000,1058,70,1,1:09.301,69301,830.0,VER,70,Styrian Grand Prix
1001,1058,71,1,1:10.579,70579,830.0,VER,70,Styrian Grand Prix
1002,1060,1,4,1:35.027,95027,1.0,HAM,70,Austrian Grand Prix
1003,1060,2,4,1:50.314,110314,1.0,HAM,70,Austrian Grand Prix
1004,1060,3,4,1:52.275,112275,1.0,HAM,70,Austrian Grand Prix
1005,1060,4,3,1:11.463,71463,1.0,HAM,70,Austrian Grand Prix
1006,1060,5,3,1:10.109,70109,1.0,HAM,70,Austrian Grand Prix
1007,1060,6,3,1:10.058,70058,1.0,HAM,70,Austrian Grand Prix
1008,1060,7,3,1:09.649,69649,1.0,HAM,70,Austrian Grand Prix
1009,1060,8,3,1:09.746,69746,1.0,HAM,70,Austrian Grand Prix
1010,1060,9,3,1:09.293,69293,1.0,HAM,70,Austrian Grand Prix
1011,1060,10,3,1:09.838,69838,1.0,HAM,70,Austrian Grand Prix
1012,1060,11,3,1:09.473,69473,1.0,HAM,70,Austrian Grand Prix
1013,1060,12,3,1:09.849,69849,1.0,HAM,70,Austrian Grand Prix
1014,1060,13,3,1:09.509,69509,1.0,HAM,70,Austrian Grand Prix
1015,1060,14,3,1:09.601,69601,1.0,HAM,70,Austrian Grand Prix
1016,1060,15,3,1:09.508,69508,1.0,HAM,70,Austrian Grand Prix
1017,1060,16,3,1:09.511,69511,1.0,HAM,70,Austrian Grand Prix
1018,1060,17,3,1:09.793,69793,1.0,HAM,70,Austrian Grand Prix
1019,1060,18,3,1:09.434,69434,1.0,HAM,70,Austrian Grand Prix
1020,1060,19,3,1:09.645,69645,1.0,HAM,70,Austrian Grand Prix
1021,1060,20,2,1:09.460,69460,1.0,HAM,70,Austrian Grand Prix
1022,1060,21,2,1:09.707,69707,1.0,HAM,70,Austrian Grand Prix
1023,1060,22,2,1:09.516,69516,1.0,HAM,70,Austrian Grand Prix
1024,1060,23,2,1:09.686,69686,1.0,HAM,70,Austrian Grand Prix
1025,1060,24,2,1:09.420,69420,1.0,HAM,70,Austrian Grand Prix
1026,1060,25,2,1:09.346,69346,1.0,HAM,70,Austrian Grand Prix
1027,1060,26,2,1:09.594,69594,1.0,HAM,70,Austrian Grand Prix
1028,1060,27,2,1:09.533,69533,1.0,HAM,70,Austrian Grand Prix
1029,1060,28,2,1:09.776,69776,1.0,HAM,70,Austrian Grand Prix
1030,1060,29,2,1:09.615,69615,1.0,HAM,70,Austrian Grand Prix
1031,1060,30,2,1:10.300,70300,1.0,HAM,70,Austrian Grand Prix
1032,1060,31,2,1:13.627,73627,1.0,HAM,70,Austrian Grand Prix
1033,1060,32,2,1:26.319,86319,1.0,HAM,70,Austrian Grand Prix
1034,1060,33,2,1:09.194,69194,1.0,HAM,70,Austrian Grand Prix
1035,1060,34,2,1:09.235,69235,1.0,HAM,70,Austrian Grand Prix
1036,1060,35,2,1:09.171,69171,1.0,HAM,70,Austrian Grand Prix
1037,1060,36,2,1:09.269,69269,1.0,HAM,70,Austrian Grand Prix
1038,1060,37,2,1:09.155,69155,1.0,HAM,70,Austrian Grand Prix
1039,1060,38,2,1:09.209,69209,1.0,HAM,70,Austrian Grand Prix
1040,1060,39,2,1:09.596,69596,1.0,HAM,70,Austrian Grand Prix
1041,1060,40,2,1:09.363,69363,1.0,HAM,70,Austrian Grand Prix
1042,1060,41,2,1:09.376,69376,1.0,HAM,70,Austrian Grand Prix
1043,1060,42,2,1:09.400,69400,1.0,HAM,70,Austrian Grand Prix
1044,1060,43,2,1:09.214,69214,1.0,HAM,70,Austrian Grand Prix
1045,1060,44,2,1:09.241,69241,1.0,HAM,70,Austrian Grand Prix
1046,1060,45,2,1:09.449,69449,1.0,HAM,70,Austrian Grand Prix
1047,1060,46,2,1:09.534,69534,1.0,HAM,70,Austrian Grand Prix
1048,1060,47,2,1:09.078,69078,1.0,HAM,70,Austrian Grand Prix
1049,1060,48,2,1:09.692,69692,1.0,HAM,70,Austrian Grand Prix
1050,1060,49,2,1:09.046,69046,1.0,HAM,70,Austrian Grand Prix
1051,1060,50,2,1:09.023,69023,1.0,HAM,70,Austrian Grand Prix
1052,1060,51,2,1:09.043,69043,1.0,HAM,70,Austrian Grand Prix
1053,1060,52,3,1:10.286,70286,1.0,HAM,70,Austrian Grand Prix
1054,1060,53,4,1:13.847,73847,1.0,HAM,70,Austrian Grand Prix
1055,1060,54,4,1:25.346,85346,1.0,HAM,70,Austrian Grand Prix
1056,1060,55,4,1:08.126,68126,1.0,HAM,70,Austrian Grand Prix
1057,1060,56,4,1:08.272,68272,1.0,HAM,70,Austrian Grand Prix
1058,1060,57,4,1:08.389,68389,1.0,HAM,70,Austrian Grand Prix
1059,1060,58,4,1:08.885,68885,1.0,HAM,70,Austrian Grand Prix
1060,1060,59,4,1:09.355,69355,1.0,HAM,70,Austrian Grand Prix
1061,1060,60,4,1:09.161,69161,1.0,HAM,70,Austrian Grand Prix
1062,1060,61,4,1:09.093,69093,1.0,HAM,70,Austrian Grand Prix
1063,1060,62,4,1:09.255,69255,1.0,HAM,70,Austrian Grand Prix
1064,1060,63,4,1:09.331,69331,1.0,HAM,70,Austrian Grand Prix
1065,1060,64,4,1:08.904,68904,1.0,HAM,70,Austrian Grand Prix
1066,1060,65,4,1:09.302,69302,1.0,HAM,70,Austrian Grand Prix
1067,1060,66,4,1:09.852,69852,1.0,HAM,70,Austrian Grand Prix
1068,1060,67,4,1:09.144,69144,1.0,HAM,70,Austrian Grand Prix
1069,1060,68,4,1:08.916,68916,1.0,HAM,70,Austrian Grand Prix
1070,1060,69,4,1:08.974,68974,1.0,HAM,70,Austrian Grand Prix
1071,1060,70,4,1:09.429,69429,1.0,HAM,70,Austrian Grand Prix
1072,1060,71,4,1:10.846,70846,1.0,HAM,70,Austrian Grand Prix
1073,1060,1,1,1:27.835,87835,830.0,VER,70,Austrian Grand Prix
1074,1060,2,1,1:52.329,112329,830.0,VER,70,Austrian Grand Prix
1075,1060,3,1,1:56.564,116564,830.0,VER,70,Austrian Grand Prix
1076,1060,4,1,1:09.799,69799,830.0,VER,70,Austrian Grand Prix
1077,1060,5,1,1:09.735,69735,830.0,VER,70,Austrian Grand Prix
1078,1060,6,1,1:09.451,69451,830.0,VER,70,Austrian Grand Prix
1079,1060,7,1,1:09.282,69282,830.0,VER,70,Austrian Grand Prix
1080,1060,8,1,1:09.327,69327,830.0,VER,70,Austrian Grand Prix
1081,1060,9,1,1:09.218,69218,830.0,VER,70,Austrian Grand Prix
1082,1060,10,1,1:09.091,69091,830.0,VER,70,Austrian Grand Prix
1083,1060,11,1,1:09.132,69132,830.0,VER,70,Austrian Grand Prix
1084,1060,12,1,1:09.145,69145,830.0,VER,70,Austrian Grand Prix
1085,1060,13,1,1:09.126,69126,830.0,VER,70,Austrian Grand Prix
1086,1060,14,1,1:09.100,69100,830.0,VER,70,Austrian Grand Prix
1087,1060,15,1,1:09.074,69074,830.0,VER,70,Austrian Grand Prix
1088,1060,16,1,1:09.070,69070,830.0,VER,70,Austrian Grand Prix
1089,1060,17,1,1:09.071,69071,830.0,VER,70,Austrian Grand Prix
1090,1060,18,1,1:09.206,69206,830.0,VER,70,Austrian Grand Prix
1091,1060,19,1,1:09.274,69274,830.0,VER,70,Austrian Grand Prix
1092,1060,20,1,1:09.355,69355,830.0,VER,70,Austrian Grand Prix
1093,1060,21,1,1:09.252,69252,830.0,VER,70,Austrian Grand Prix
1094,1060,22,1,1:09.328,69328,830.0,VER,70,Austrian Grand Prix
1095,1060,23,1,1:09.494,69494,830.0,VER,70,Austrian Grand Prix
1096,1060,24,1,1:09.500,69500,830.0,VER,70,Austrian Grand Prix
1097,1060,25,1,1:08.882,68882,830.0,VER,70,Austrian Grand Prix
1098,1060,26,1,1:09.611,69611,830.0,VER,70,Austrian Grand Prix
1099,1060,27,1,1:09.323,69323,830.0,VER,70,Austrian Grand Prix
1100,1060,28,1,1:09.304,69304,830.0,VER,70,Austrian Grand Prix
1101,1060,29,1,1:09.498,69498,830.0,VER,70,Austrian Grand Prix
1102,1060,30,1,1:09.515,69515,830.0,VER,70,Austrian Grand Prix
1103,1060,31,1,1:09.630,69630,830.0,VER,70,Austrian Grand Prix
1104,1060,32,1,1:13.134,73134,830.0,VER,70,Austrian Grand Prix
1105,1060,33,1,1:25.451,85451,830.0,VER,70,Austrian Grand Prix
1106,1060,34,1,1:08.473,68473,830.0,VER,70,Austrian Grand Prix
1107,1060,35,1,1:08.728,68728,830.0,VER,70,Austrian Grand Prix
1108,1060,36,1,1:08.769,68769,830.0,VER,70,Austrian Grand Prix
1109,1060,37,1,1:08.904,68904,830.0,VER,70,Austrian Grand Prix
1110,1060,38,1,1:08.714,68714,830.0,VER,70,Austrian Grand Prix
1111,1060,39,1,1:08.641,68641,830.0,VER,70,Austrian Grand Prix
1112,1060,40,1,1:09.147,69147,830.0,VER,70,Austrian Grand Prix
1113,1060,41,1,1:08.887,68887,830.0,VER,70,Austrian Grand Prix
1114,1060,42,1,1:08.822,68822,830.0,VER,70,Austrian Grand Prix
1115,1060,43,1,1:08.887,68887,830.0,VER,70,Austrian Grand Prix
1116,1060,44,1,1:08.880,68880,830.0,VER,70,Austrian Grand Prix
1117,1060,45,1,1:09.429,69429,830.0,VER,70,Austrian Grand Prix
1118,1060,46,1,1:08.833,68833,830.0,VER,70,Austrian Grand Prix
1119,1060,47,1,1:08.810,68810,830.0,VER,70,Austrian Grand Prix
1120,1060,48,1,1:08.860,68860,830.0,VER,70,Austrian Grand Prix
1121,1060,49,1,1:08.769,68769,830.0,VER,70,Austrian Grand Prix
1122,1060,50,1,1:08.610,68610,830.0,VER,70,Austrian Grand Prix
1123,1060,51,1,1:08.439,68439,830.0,VER,70,Austrian Grand Prix
1124,1060,52,1,1:08.489,68489,830.0,VER,70,Austrian Grand Prix
1125,1060,53,1,1:08.173,68173,830.0,VER,70,Austrian Grand Prix
1126,1060,54,1,1:08.237,68237,830.0,VER,70,Austrian Grand Prix
1127,1060,55,1,1:08.147,68147,830.0,VER,70,Austrian Grand Prix
1128,1060,56,1,1:08.012,68012,830.0,VER,70,Austrian Grand Prix
1129,1060,57,1,1:07.992,67992,830.0,VER,70,Austrian Grand Prix
1130,1060,58,1,1:07.835,67835,830.0,VER,70,Austrian Grand Prix
1131,1060,59,1,1:08.106,68106,830.0,VER,70,Austrian Grand Prix
1132,1060,60,1,1:11.722,71722,830.0,VER,70,Austrian Grand Prix
1133,1060,61,1,1:25.090,85090,830.0,VER,70,Austrian Grand Prix
1134,1060,62,1,1:06.200,66200,830.0,VER,70,Austrian Grand Prix
1135,1060,63,1,1:08.549,68549,830.0,VER,70,Austrian Grand Prix
1136,1060,64,1,1:08.172,68172,830.0,VER,70,Austrian Grand Prix
1137,1060,65,1,1:07.947,67947,830.0,VER,70,Austrian Grand Prix
1138,1060,66,1,1:07.950,67950,830.0,VER,70,Austrian Grand Prix
1139,1060,67,1,1:07.780,67780,830.0,VER,70,Austrian Grand Prix
1140,1060,68,1,1:07.975,67975,830.0,VER,70,Austrian Grand Prix
1141,1060,69,1,1:07.860,67860,830.0,VER,70,Austrian Grand Prix
1142,1060,70,1,1:07.862,67862,830.0,VER,70,Austrian Grand Prix
1143,1060,71,1,1:07.737,67737,830.0,VER,70,Austrian Grand Prix
1144,1061,1,2,2:05.599,125599,1.0,HAM,9,British Grand Prix
1145,1061,2,2,2:38.142,158142,1.0,HAM,9,British Grand Prix
1146,1061,3,2,37:09.155,2229155,1.0,HAM,9,British Grand Prix
1147,1061,4,2,2:37.266,157266,1.0,HAM,9,British Grand Prix
1148,1061,5,2,1:33.049,93049,1.0,HAM,9,British Grand Prix
